raw_affiliation_string,to add,ror_id
"Georg-August-UniversitÃ¤t GÃ¶ttingen, GÃ¶ttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Georg-August-UniversitÃ¤t GÃ¶ttingen, Institut fÃ¼r Numerische und Angewandte Mathematik, LotzestraÃe 16â18, D-37083 GÃ¶ttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Georg-August-Universität Gotingen (GERMANY,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Georg-August-Universität Göttingen Institut für Theoretische Physik, 1. Georg-August-Universität Göttingen Institut für Theoretische Physik Gottingen, DE 37077, Gottingen, 37077, GERMANY",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Georg-August-Universität, Department of Agricultural Economics and Rural Development, Göttingen and Universität Kassel, Faculty of Organic Agricultural Sciences, Kassel, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Georg-August-Universitätsklinikum Göttingen, Universitäts-Frauenklinik",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Georg-Eckert-Institut, Leibniz-Institut für Bildungsmedien, Leitung der Abteilung Mediale Transformationen; Georg-August-Universität Göttingen, Institut für Erziehungswissenschaft, Arbeitsbereich Medienforschung mit dem Schwerpunkt Bildungsmedien Braunschweig , Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Georg-Elias-Mueller Institute for Psychology, University Goettingen, 37073 Goettingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geoscience Center Göttingen  Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geoscience Centre (GZG), University of GÃ¶ttingen, GÃ¶ttingen,
Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geoscience Centre, University of GÃ¶ttingen, GoldschmidtstrasseÂ 3,  37077 GÃ¶ttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Gttingen, Abteilung Geochemie, Universitt Gttingen, Goldschmidtstrae 1 build. 2408, Gttingen, 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Gttingen, Abteilung Geochemie, Universitt Gttingen, Gttingen, 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum GÃ¶ttingen, Georg-August-UniversitÃ¤t, 37077 GÃ¶ttingen,  Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Göttingen Universität  Göttingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Göttingen Universität Göttingen 37077 Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Göttingen, Abteilung Geochemie, Universität Göttingen, Goldschmidtstraße 1 build. 2408, Göttingen, 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Göttingen, Abteilung Geochemie, Universität Göttingen, Göttingen 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Göttingen, Abteilung Geochemie, Universität Göttingen, Göttingen, 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Göttingen, Abteilung Sedimentologie / Umweltgeologie, Universität Göttingen, Goldschmidtstraße 3, 37077, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum Göttingen, Goldschmidstraße 3 Göttingen, Niedersachsen D‐37077, Germany;",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Universität Göttingen  Göttingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Universität Göttingen Goldschmidtstr. 1 Göttingen D‐37077 Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Universität Göttingen Göttingen 37077 Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum Universität Göttingen Göttingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum der Universität Göttingen  Göttingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
Geowissenschaftliches Zentrum der Universität Göttingen Abteilung Sedimentologie/Umweltgeologie  Göttingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum der Universität Göttingen, Abteilung Sedimentologie und Umweltgeologie, Goldschmidtstraße 3, D-37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum der Universität Göttingen, Abteilung Sedimentologie/Umweltgeologie, Goldschmidtstraße 3, 37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Abteilung Geobiologie, Universität Göttingen, 37077, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Abteilung Geobiologie, Universität Göttingen, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Göttingen Universität, Göttingen 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Göttingen Universität, Göttingen, 37077, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, 37077 Göttingen, Germany;",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, 37077, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, D-37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, Goldschmidtstraße 1, 37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, Goldschmidtstraße 1, D-37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geowissenschaftliches Zentrum, Universität Göttingen, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geriatric Center of the Evangelical Hospital, Wende Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Geriatric Medicine, Department for Health Services Research, School of Medicine and Health Sciences, Carl von Ossietzky University, Ammerländer Heerstraße 114-118, 26129 Oldenburg, Germany",Carl von Ossietzky Universität Oldenburg,https://ror.org/033n9gh91
"German Aerospace Center (DLR) Braunschweig, Institute of Flight Guidance, Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center (DLR) e.V., Institute of Systems Engineering for Future Mobility, Escherweg 2, 26129 Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center (DLR) e.V., Institute of Systems Engineering for Future Mobility, Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center (DLR), Institute of Flight Guidance, 38108 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center (DLR), Institute of Flight Guidance, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center (DLR), Institute of Flight Guidance, Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center (DLR), Institute of Flight Guidance, Lilienthalplatz 7, 38108, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center (DLR), Institute of Systems Engineering for Future Mobility Concepts, 26121 Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center (DLR), Institute of Systems Engineering for Future Mobility, Escherweg 2, 26121 Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center - DLR, Institute of Systems Engineering for Future Mobility, Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center DLR e.V., Institute of Flight Guidance, 38108, Brunswick, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center DLR, Institute of Flight Guidance, 38108 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
German Aerospace Center Institute of Systems Engineering for Future Mobility  Oldenburg Germany,Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center Institute of Systems Engineering for Future Mobility Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Aerospace Center e. V., Institute of Transportation Systems Engineering, Cooperative Systems , Lilienthalplatz 7, D-38108 Braunschweig , Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
German Aerospace Center – DLR Institute of Flight Guidance  Braunschweig Germany,Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center, Institute for Transportation Systems Engineering, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center, Institute of Composite Structures and Adaptronics, Lilienthalplatz 1, 38108 Braunschweig, Germany; Otto von Guericke University Magdeburg, Faculty of Mechanical Engineering, Institute for Technical Mechanics, Chair of Adaptronics, Universitätsplatz 2, 39106 Magdeburg, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center, Institute of Flight Guidance, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center, Institute of Flight Guidance, Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"German Aerospace Center, Institute of Systems Engineering for Future Mobility, Oldenburg, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Center for Cardiovascular Research (DZHK), Partner Site Goettingen, Germany; Clinic of Cardiology and Pneumology, University Medical Center, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"German Center for Lung Research (DZL), Biomedical Research in Endstage & Obstructive Lung Disease (BREATH), Carl-Neuberg-Str. 1, 30625 Hannover, Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"German Center for Lung Research (DZL), University of Hannover, Hannover, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"German Center for Neurodegenerative Diseases, Cognitive Geriatric Psychiatry, Göttingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"German Development Institute (DIE) and University of Goettingen, Tulpenfeld, Bonn, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Hearing Center, Department of Otorhinolaryngology, Medical University Hannover, Karl-Wiechert-Allee 3, 30625 Hannover, Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"German Institute for Economic Research (DIW Berlin), Germany, Leuphana University Lueneburg, Germany",Leuphana Universität Lüneburg,https://ror.org/02w2y2t16
"German Institute for Economic Research (DIW Berlin); Leuphana University Lneburg, Germany.",Leuphana Universität Lüneburg,https://ror.org/02w2y2t16
"German Institute for Economic Research (DIW Berlin); Leuphana University Lüneburg, Germany.",Leuphana Universität Lüneburg,https://ror.org/02w2y2t16
"German Institute for Global and Area Studies (GIGA) and University of Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Institute for Tourism Research at the West Coast University of Applied Sciences, Heide and Leuphana University Lüneburg, Germany",Leuphana Universität Lüneburg,https://ror.org/02w2y2t16
"German National Library of Science and Technology, Hannover University of Applied Sciences and Arts, Hannover, Germany",Hochschule Hannover,https://ror.org/03m2kj587
German Primate Center University of Goettingen Goettingen Germany,Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Primate Center, Leibniz Institute for Primate Research, and Faculty of Biology and Psychology, University Göttingen",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Primate Center, Leibniz Institute for Primate Research, and Faculty of Biology and Psychology, University Göttingen, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Primate Center, University of Goettingen, Goettingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Primate Center, University of Goettingen, Kellnerweg 4, 37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Primate Center, University of Göttingen, 37077 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"German Research Center for Artificial Intelligence (DFKI) & Oldenburg University, Oldenburg, Germany",Carl von Ossietzky Universität Oldenburg,https://ror.org/033n9gh91
"German Research Center for Artificial Intelligence (DFKI), Oldenburg University, Oldenburg, Germany",Carl von Ossietzky Universität Oldenburg,https://ror.org/033n9gh91
"German Research Centre for Aeronautics and Space, AND Carl von Ossietzky University, Oldenburg, Germany",Carl von Ossietzky Universität Oldenburg,https://ror.org/033n9gh91
